Year,Team,Assist_Ratio,Pythagorean_Winning_Percentage,Efficiency_Differential,Defensive_Rebounding_Percentage,Possessions_game,Possessions_opp_game,Offensive_Rebounding_Percentage,Pace,Play_Percentage,Turnover_Ratio,Pace_Average,Pace_Differential,Possessions_Differential,Rank,W/L%,MOV/A,ORtg/A,DRtg/A,NRtg/A,Position
1991,Los Angeles Lakers,18.661631685255117,0.7453951020759108,0.8599999999999994,0.6834862385321101,94.12224,94.27968,0.3291457286432161,93.49971215880893,0.4749708963911524,10.75788179502942,96.76804999820982,-3.2683378394008855,-0.15743999999999403,3,0.7070000000000001,6.73,112.49,105.56,6.93,2
1991,Milwaukee Bucks,18.318466172381836,0.593014714987278,-0.23000000000000398,0.6616541353383458,95.62752,96.19968,0.3188405797101449,95.08163568773234,0.46461187214611877,11.65720574606117,96.76804999820982,-1.686414310477474,-0.5721599999999967,10,0.585,2.32,110.23,107.96,2.27,5
1991,New York Knicks,19.19900310082012,0.4920064925618218,-3.3900000000000006,0.6859122401847575,94.77888,95.04767999999999,0.3099273607748184,93.58745768282661,0.46215596330275227,12.171443475236906,96.76804999820982,-3.1805923153832083,-0.2687999999999846,15,0.476,-0.44,107.71,108.15,-0.45,5
1991,Philadelphia 76ers,16.515890965361265,0.49218072997549256,-4.22999999999999,0.6831460674157303,96.20736,96.51456,0.2810304449648712,94.43295385871785,0.4582857142857143,11.159385787406261,96.76804999820982,-2.3350961394919665,-0.3072000000000088,16,0.537,-0.39,108.39,108.93,-0.53,4
1991,Phoenix Suns,18.55325958010318,0.7248554009194039,-4.810000000000002,0.6846652267818575,100.11648000000001,100.37375999999999,0.3301435406698565,99.99513216957607,0.4849833147942158,10.966424807570283,96.76804999820982,3.2270821713662485,-0.2572799999999802,4,0.6709999999999999,6.49,113.04,106.64,6.4,5
1991,Portland Trail Blazers,18.70239390642002,0.7860932657569624,-4.609999999999999,0.7027027027027027,100.6464,100.83840000000001,0.3387096774193548,99.62165636588381,0.4780701754385965,10.88139281828074,96.76804999820982,2.85360636767399,-0.19200000000000728,2,0.768,8.47,113.16,104.98,8.18,3
1991,San Antonio Spurs,18.367346938775512,0.6700172853476023,-5.3700000000000045,0.7028199566160521,98.11200000000001,98.25408000000002,0.3325301204819277,97.45214888337469,0.46741573033707867,12.38564391273751,96.76804999820982,0.6840988851648717,-0.1420800000000071,6,0.6709999999999999,4.3,108.02,103.95,4.07,5
1991,Utah Jazz,19.875739819204384,0.629959748934206,-7.280000000000001,0.6926605504587156,94.31424000000001,94.67519999999999,0.2760416666666667,94.02459701492538,0.46117647058823524,11.704602337975913,96.76804999820982,-2.743452983284442,-0.3609599999999773,7,0.659,3.18,109.12,105.84,3.28,4
1992,Boston Celtics,18.387162417512137,0.6380359281910928,7.27000000000001,0.6862745098039216,94.94015999999998,95.30496,0.31980906921241053,94.64931343283581,0.4875846501128669,10.32006744382104,95.55860280535951,-0.9092893725237019,-0.36480000000001667,7,0.622,3.42,111.19,107.57,3.62,4
1992,Chicago Bulls,19.86565671001858,0.8375782145890722,5.810000000000002,0.6923076923076923,93.9264,94.22207999999999,0.3504901960784314,93.37393548387097,0.5138888888888888,9.504073174217522,95.55860280535951,-2.184667321488547,-0.2956799999999902,1,0.8170000000000001,10.07,116.12,105.52,10.61,1
