PLAYER_ID, PLAYER_NAME, TEAM_ID, TEAM_ABBREVIATION, AGE, GP, W, L, W_PCT, MIN, DEF_RATING, DREB, DREB_PCT, PCT_DREB, STL, PCT_STL, BLK, PCT_BLK, OPP_PTS_OFF_TOV, OPP_PTS_2ND_CHANCE, OPP_PTS_FB, OPP_PTS_PAINT, DEF_WS, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, DEF_RATING_RANK, DREB_RANK, DREB_PCT_RANK, PCT_DREB_RANK, STL_RANK, PCT_STL_RANK, BLK_RANK, PCT_BLK_RANK, OPP_PTS_OFF_TOV_RANK, OPP_PTS_2ND_CHANCE_RANK, OPP_PTS_FB_RANK, OPP_PTS_PAINT_RANK, DEF_WS_RANK, CFPARAMS
201144, Mike Conley,1610612763, MEM,23,81,46,35,0.568,35.5,102.4,2.7,0.088,0.122,1.8,0.262,0.2,0.057,11,9.3,11.4,30.2,0.046,33,65,306,151,33,142,176,379,382,6,73,266,352,404,405,437,417,33,201144
2399, Mike Dunleavy,1610612754, IND,30,61,28,33,0.459,27.6,101.7,4.1,0.158,0.208,0.7,0.165,0.5,0.153,9.4,7,7.5,21,0.038,231,212,273,257,130,120,79,168,183,179,269,135,225,326,301,302,287,63,2399
200839, Mike Harris,1610612745, HOU,28,4,3,1,0.75,3.9,80.3,0.8,0.158,0.214,0,0,0.3,0.5,1,0.5,1.5,3,0.015,437,425,7,32,446,1,406,170,169,435,435,244,33,5,6,19,7,281,200839
2034, Mike Miller,1610612748, MIA,31,41,27,14,0.659,20.4,106.9,3.6,0.2,0.266,0.5,0.182,0,0.025,7.7,5.3,6.6,15.9,0.015,329,220,84,100,223,317,100,90,91,247,230,400,403,264,218,268,206,279,2034
2590, Mo Williams,1610612746, LAC,28,58,19,39,0.328,30.8,108.8,2.3,0.086,0.118,0.9,0.205,0.2,0.063,11.3,8.7,10.1,28,0.015,251,290,344,361,94,384,220,387,393,98,185,300,342,411,380,419,384,275,2590
101145, Monta Ellis,1610612744, GSW,25,80,35,45,0.438,40.3,108.8,3,0.086,0.124,2.1,0.278,0.3,0.073,14.7,12.2,16.5,39,0.02,53,160,391,280,1,378,148,392,375,3,49,226,328,449,452,452,452,210,101145
2050, Morris Peterson,1610612760, OKC,33,4,2,2,0.5,5.7,88.9,0.8,0.158,0.167,0,0,0,0,3.3,0.3,2.3,4,0.017,437,432,11,215,427,3,406,170,259,435,435,426,426,66,5,46,15,246,2050
201203, Mustafa Shakur,1610612764, WAS,26,22,5,17,0.227,7.2,100.7,0.7,0.121,0.163,0.2,0.179,0.1,0.143,3,1.7,1.8,6.1,0.011,392,416,102,422,411,92,415,262,270,380,239,327,237,54,26,27,39,335,201203
101126, Nate Robinson,1610612760, OKC,27,59,44,15,0.746,17.2,99.5,1.3,0.089,0.121,0.5,0.172,0.1,0.045,5.6,4.3,4.1,12.3,0.028,239,74,91,38,271,64,355,376,383,244,252,381,370,164,160,144,153,135,101126
1737, Nazr Mohammed,1610612760, OKC,33,75,40,35,0.533,17.1,105,3,0.212,0.28,0.4,0.157,0.7,0.397,5.8,4.3,5.4,13.6,0.016,121,106,306,176,273,238,142,68,77,291,285,71,78,176,162,208,166,268,1737
2420, Nenad Krstic,1610612738, BOS,27,71,44,27,0.62,22.1,104.2,3,0.158,0.209,0.4,0.096,0.4,0.166,6.4,6,5.8,21.1,0.024,167,74,208,113,195,219,146,169,178,307,407,194,215,210,251,225,289,166,2420
